0,0,-0.2098,-0.093197,-0.060665,0.013096,-0.056156,-0.044882,-0.01235,0.02437
1,0.0008,-0.21656,-0.092231,-0.057444,0.0053658,-0.057122,-0.051324,-0.012994,0.022759
2,0.0016,-0.20561,-0.093841,-0.055511,0.016317,-0.0568,-0.053579,-0.0094509,0.023726
3,0.0024,-0.20786,-0.091909,-0.057122,0.014707,-0.060343,-0.059055,-0.0059078,0.019538
4,0.0032,-0.20883,-0.094808,-0.055511,0.014063,-0.063242,-0.061953,-0.0049415,0.019216
5,0.004,-0.20561,-0.093841,-0.057766,0.013096,-0.060665,-0.067429,0.0050437,0.020504
6,0.0048,-0.19981,-0.09513,-0.0568,0.013096,-0.061631,-0.07065,-0.0020426,0.017606
7,0.0056,-0.20851,-0.092875,-0.055189,0.01213,-0.062598,-0.06904,0.00021214,0.023403
8,0.0064,-0.20497,-0.093519,-0.055511,0.012774,-0.06292,-0.06292,-0.0017205,0.016317
9,0.0072,-0.20593,-0.092553,-0.055834,0.011808,-0.060665,-0.068395,-0.0010763,0.015351
10,0.008,-0.20561,-0.091587,-0.056478,0.013096,-0.060021,-0.065174,0.0011784,0.016317
11,0.0088,-0.20175,-0.089332,-0.056156,0.015029,-0.057122,-0.059055,0.0018227,0.016317
12,0.0096,-0.20561,-0.090942,-0.057766,0.010519,-0.049069,-0.054223,0.0021447,0.018894
13,0.0104,-0.20561,-0.089332,-0.059699,0.0050437,-0.055189,-0.049714,0.00085634,0.020182
14,0.0112,-0.20625,-0.089654,-0.055834,0.01374,-0.053901,-0.043594,-0.00075417,0.020504
15,0.012,-0.20883,-0.093197,-0.060343,0.015673,-0.051646,-0.039406,-0.00043206,0.025014
16,0.0128,-0.21141,-0.087077,-0.059699,0.014385,-0.052612,-0.03844,-0.0059078,0.025658
17,0.0136,-0.20754,-0.087399,-0.060987,0.015351,-0.053257,-0.032964,-0.0075183,0.02437
18,0.0144,-0.21141,-0.087399,-0.060987,0.013418,-0.051646,-0.031998,-0.009773,0.027591
19,0.0152,-0.2098,-0.086111,-0.063564,0.015995,-0.049714,-0.029743,-0.012994,0.031134
20,0.016,-0.21076,-0.087077,-0.063242,0.016317,-0.051646,-0.026844,-0.016215,0.033389
21,0.0168,-0.21817,-0.083534,-0.062598,0.014385,-0.049714,-0.022979,-0.015249,0.035643
22,0.0176,-0.2127,-0.087077,-0.06453,0.017284,-0.041339,-0.019114,-0.018148,0.038864
23,0.0184,-0.2069,-0.08901,-0.067429,0.0089089,-0.051324,-0.02008,-0.02008,0.041119
24,0.0192,-0.21495,-0.087077,-0.070328,0.016317,-0.049714,-0.016215,-0.02008,0.037254
25,0.02,-0.2156,-0.088044,-0.06453,0.017284,-0.049391,-0.014927,-0.019114,0.042085
26,0.0208,-0.21656,-0.087077,-0.067751,0.015673,-0.047781,-0.010417,-0.025556,0.040797
27,0.0216,-0.21527,-0.089332,-0.066141,0.015351,-0.040695,-0.015249,-0.027489,0.042407
28,0.0224,-0.21527,-0.089976,-0.064208,0.015673,-0.045848,-0.010095,-0.028133,0.039509
29,0.0232,-0.21817,-0.087721,-0.065819,0.015029,-0.04456,-0.015249,-0.030388,0.038542
