0,0,-0.044238,-0.1151,-0.10028,-0.052935,-0.0017205,-0.043271,0.027591,-0.079025
1,0.0008,-0.045848,-0.12251,-0.10254,-0.052612,-0.0020426,-0.048103,0.025658,-0.082568
2,0.0016,-0.048425,-0.12283,-0.10383,-0.052935,0.00085634,-0.05068,0.031778,-0.085145
3,0.0024,-0.050358,-0.12186,-0.10608,-0.04456,0.0034331,-0.053901,0.034033,-0.087721
4,0.0032,-0.051968,-0.12219,-0.10962,-0.048747,0.0056879,-0.058732,0.030812,-0.089654
5,0.004,-0.051002,-0.11961,-0.10962,-0.053901,0.0098752,-0.062598,0.022437,-0.089654
6,0.0048,-0.054545,-0.11961,-0.12219,-0.049714,0.010842,-0.069362,0.024048,-0.090298
7,0.0056,-0.056156,-0.11993,-0.11124,-0.05068,0.014063,-0.068718,0.025658,-0.09062
8,0.0064,-0.052935,-0.11736,-0.11317,-0.051002,0.01825,-0.068395,0.018572,-0.090298
9,0.0072,-0.05229,-0.11607,-0.1122,-0.049391,0.021149,-0.069362,0.014385,-0.08901
10,0.008,-0.051324,-0.11381,-0.11349,-0.049714,0.027591,-0.060987,0.0089089,-0.084501
11,0.0088,-0.050036,-0.10415,-0.11413,-0.048425,0.032744,-0.065174,0.0037552,-0.081602
12,0.0096,-0.045526,-0.11188,-0.11349,-0.048747,0.038542,-0.059377,-0.0039752,-0.077092
13,0.0104,-0.046493,-0.10995,-0.11124,-0.050036,0.04434,-0.057122,-0.011383,-0.070328
14,0.0112,-0.04456,-0.1093,-0.1238,-0.049069,0.05046,-0.050358,-0.018148,-0.065174
15,0.012,-0.044882,-0.1093,-0.10995,-0.049714,0.056902,-0.047137,-0.022013,-0.059699
16,0.0128,-0.043916,-0.11124,-0.10801,-0.05068,0.067853,-0.051002,-0.024912,-0.053257
17,0.0136,-0.039084,-0.10995,-0.10769,-0.051002,0.07043,-0.03683,-0.026844,-0.046493
18,0.0144,-0.041017,-0.11188,-0.10608,-0.053901,0.076228,-0.032964,-0.030065,-0.040051
19,0.0152,-0.037474,-0.11703,-0.1064,-0.055189,0.07494,-0.0262,-0.031354,-0.039084
20,0.016,-0.036507,-0.11478,-0.10415,-0.056156,0.082348,-0.023623,-0.034575,-0.031032
21,0.0168,-0.034253,-0.11285,-0.1035,-0.053901,0.085569,-0.01396,-0.034253,-0.025234
22,0.0176,-0.033608,-0.11864,-0.10318,-0.059055,0.084925,-0.01847,-0.03683,-0.020402
23,0.0184,-0.03232,-0.12122,-0.10028,-0.062598,0.081704,-0.0052636,-0.038118,-0.014927
24,0.0192,-0.032642,-0.12315,-0.10801,-0.061631,0.083636,-0.0010763,-0.038118,-0.010417
25,0.02,-0.03071,-0.12605,-0.098029,-0.057444,0.081382,0.0034331,-0.037796,-0.0071962
