0,0,-0.065174,-0.091587,-0.2156,-0.091265,-0.051968,0.10586,-0.042305,-0.031354
1,0.0008,-0.055189,-0.095452,-0.22655,-0.091265,-0.054223,0.10747,-0.041661,-0.028777
2,0.0016,-0.065496,-0.097385,-0.22204,-0.095452,-0.053257,0.10973,-0.031998,-0.026844
3,0.0024,-0.077736,-0.099961,-0.22268,-0.094164,-0.056156,0.10876,-0.035863,-0.023946
4,0.0032,-0.066141,-0.1035,-0.22462,-0.097385,-0.060987,0.11102,-0.033931,-0.022013
5,0.004,-0.065496,-0.10447,-0.22107,-0.096418,-0.06292,0.11198,-0.031032,-0.02008
6,0.0048,-0.065174,-0.10866,-0.21849,-0.099317,-0.066141,0.11166,-0.035219,-0.016537
7,0.0056,-0.063564,-0.11188,-0.21656,-0.10318,-0.064852,0.1123,-0.024268,-0.012672
8,0.0064,-0.060987,-0.11413,-0.21076,-0.10222,-0.065819,0.11166,-0.018148,-0.0071962
9,0.0072,-0.063564,-0.11124,-0.2127,-0.10705,-0.064852,0.11166,-0.014282,-0.0026868
10,0.008,-0.056156,-0.11768,-0.21076,-0.11413,-0.060665,0.1123,-0.0088067,0.0018227
11,0.0088,-0.057444,-0.12186,-0.20625,-0.10576,-0.057444,0.11456,-0.011706,0.0076205
12,0.0096,-0.056478,-0.12509,-0.20819,-0.11317,-0.052612,0.11875,-0.0023647,0.012452
13,0.0104,-0.055511,-0.12412,-0.20561,-0.11574,-0.051646,0.11907,0.00021214,0.017928
14,0.0112,-0.051324,-0.12541,-0.20529,-0.11703,-0.046171,0.121,-0.0010763,0.023403
15,0.012,-0.048747,-0.12573,-0.2069,-0.11832,-0.044238,0.12326,-0.0010763,0.029523
16,0.0128,-0.047137,-0.12766,-0.20497,-0.12025,-0.048747,0.12164,-0.00010996,0.033711
17,0.0136,-0.045848,-0.1267,-0.20464,-0.12444,-0.038118,0.11939,0.0063321,0.037576
18,0.0144,-0.041983,-0.12766,-0.19949,-0.12509,-0.042949,0.11746,0.0021447,0.038542
19,0.0152,-0.039084,-0.12895,-0.19949,-0.12766,-0.036507,0.11359,0.0011784,0.040475
20,0.016,-0.039406,-0.11961,-0.20368,-0.1267,-0.038762,0.11746,0.00085634,0.040475
21,0.0168,-0.038762,-0.12766,-0.20336,-0.12863,-0.03232,0.1123,0.00053424,0.042085
22,0.0176,-0.037796,-0.12863,-0.20561,-0.12766,-0.033608,0.11359,-0.00043206,0.041119
