0,0,-0.040373,-0.12412,-0.10898,-0.050036,-0.011061,-0.078059,0.021793,-0.0020426
1,0.0008,-0.041983,-0.12348,-0.11124,-0.050358,-0.013316,-0.073227,0.022437,-0.0081625
2,0.0016,-0.041339,-0.12605,-0.10995,-0.051646,-0.013316,-0.079025,0.022115,-0.011383
3,0.0024,-0.041661,-0.12058,-0.11156,-0.05229,-0.0094509,-0.079025,0.026624,-0.02008
4,0.0032,-0.052612,-0.12637,-0.11059,-0.062598,-0.010739,-0.079025,0.027269,-0.017826
5,0.004,-0.042627,-0.12992,-0.10222,-0.054223,-0.0078404,-0.078381,0.029201,-0.019436
6,0.0048,-0.039728,-0.13153,-0.1093,-0.05841,-0.0084846,-0.077414,0.029201,-0.02008
7,0.0056,-0.041661,-0.13378,-0.10286,-0.056156,-0.0084846,-0.084501,0.034033,-0.020724
8,0.0064,-0.042949,-0.13539,-0.10866,-0.058088,-0.0071962,-0.078703,0.03661,-0.020402
9,0.0072,-0.040695,-0.13475,-0.10705,-0.059699,-0.0068741,-0.08128,0.034033,-0.017503
10,0.008,-0.037474,-0.14957,-0.10512,-0.061953,-0.0078404,-0.083212,0.039831,-0.01396
11,0.0088,-0.037796,-0.13572,-0.10544,-0.059699,-0.0055857,-0.086111,0.039186,-0.0091288
12,0.0096,-0.035863,-0.1399,-0.10383,-0.062598,-0.003331,-0.090298,0.046595,-0.0042973
13,0.0104,-0.033608,-0.13765,-0.10125,-0.06292,-0.00043206,-0.094164,0.047883,0.0018227
14,0.0112,-0.033286,-0.13797,-0.10222,-0.056478,0.0037552,-0.09674,0.041119,0.0069763
15,0.012,-0.030388,-0.13733,-0.09674,-0.063886,0.0098752,-0.10447,0.053359,0.014707
16,0.0128,-0.028455,-0.12315,-0.10028,-0.064208,0.01825,-0.10093,0.056902,0.021149
17,0.0136,-0.033931,-0.13539,-0.098351,-0.065496,0.017606,-0.10157,0.05819,0.026947
18,0.0144,-0.025556,-0.13314,-0.097707,-0.07516,0.023403,-0.10093,0.060445,0.03049
19,0.0152,-0.023301,-0.13346,-0.09674,-0.065496,0.02598,-0.10189,0.06431,0.030168
20,0.016,-0.024268,-0.13056,-0.094808,-0.064208,0.028557,-0.098351,0.063666,0.033711
21,0.0168,-0.019436,-0.13153,-0.09674,-0.063242,0.03049,-0.095774,0.063022,0.035965
22,0.0176,-0.021046,-0.1312,-0.09674,-0.067751,0.027913,-0.092231,0.067209,0.037576
23,0.0184,-0.024268,-0.13185,-0.098029,-0.064852,0.035965,-0.089976,0.066887,0.039186
24,0.0192,-0.020402,-0.13088,-0.097062,-0.06453,0.038542,-0.087399,0.0627,0.040797
25,0.02,-0.021369,-0.12959,-0.098029,-0.063242,0.03822,-0.085145,0.061733,0.043374
26,0.0208,-0.021046,-0.12992,-0.099317,-0.063242,0.041119,-0.084823,0.056902,0.051748
27,0.0216,-0.025556,-0.12863,-0.10028,-0.05841,0.040475,-0.083856,0.057224,0.047561
28,0.0224,-0.023301,-0.12573,-0.10093,-0.053257,0.040475,-0.081924,0.052715,0.05046
29,0.0232,-0.025556,-0.12734,-0.10157,-0.061631,0.035643,-0.082568,0.053359,0.051426
30,0.024,-0.026522,-0.1267,-0.099961,-0.059055,0.041119,-0.082568,0.051426,0.052393
31,0.0248,-0.026844,-0.12219,-0.10318,-0.056478,0.040153,-0.080313,0.053359,0.05046
32,0.0256,-0.029421,-0.12766,-0.11285,-0.055511,0.035965,-0.079347,0.057546,0.046917
33,0.0264,-0.028777,-0.12315,-0.10576,-0.056156,0.031134,-0.079347,0.05819,0.042407
34,0.0272,-0.034575,-0.12348,-0.10512,-0.052612,0.02598,-0.078059,0.059479,0.035321
35,0.028,-0.032964,-0.12283,-0.10705,-0.049714,0.023403,-0.078059,0.060445,0.029846
36,0.0288,-0.035219,-0.12154,-0.10962,-0.048425,0.016961,-0.077414,0.05819,0.025336
37,0.0296,-0.03844,-0.12025,-0.10995,-0.050358,0.013096,-0.078381,0.051748,0.015351
