0,0,-0.033608,-0.12573,-0.10801,-0.059699,0.029846,-0.045848,-0.06453,-0.07516
1,0.0008,-0.034575,-0.12186,-0.10866,-0.057766,0.030168,-0.040695,-0.065819,-0.073227
2,0.0016,-0.037796,-0.12058,-0.11027,-0.055511,0.031456,-0.035541,-0.069362,-0.071294
3,0.0024,-0.03844,-0.11864,-0.11317,-0.054867,0.031778,-0.030065,-0.07065,-0.069362
4,0.0032,-0.03844,-0.11671,-0.11446,-0.051968,0.031134,-0.027489,-0.073227,-0.065174
5,0.004,-0.041661,-0.11542,-0.11542,-0.049714,0.031134,-0.025556,-0.071616,-0.063242
6,0.0048,-0.043594,-0.11381,-0.11188,-0.049714,0.031778,-0.021046,-0.070972,-0.060343
7,0.0056,-0.044238,-0.1122,-0.11639,-0.047781,0.03049,-0.025234,-0.071294,-0.059377
8,0.0064,-0.046171,-0.11349,-0.11703,-0.046493,0.030812,-0.025234,-0.067107,-0.056156
9,0.0072,-0.049714,-0.1122,-0.11671,-0.043594,0.032744,-0.028455,-0.066141,-0.053257
10,0.008,-0.046815,-0.11381,-0.11639,-0.041339,0.037898,-0.033931,-0.06453,-0.050358
11,0.0088,-0.047459,-0.11285,-0.11736,-0.043594,0.037898,-0.040051,-0.061631,-0.051002
12,0.0096,-0.05068,-0.1151,-0.11574,-0.041339,0.040153,-0.045526,-0.055189,-0.049714
13,0.0104,-0.048103,-0.11671,-0.11574,-0.041661,0.035965,-0.048747,-0.052612,-0.044238
14,0.0112,-0.051646,-0.11413,-0.1151,-0.045526,0.043374,-0.056478,-0.049714,-0.044238
15,0.012,-0.047781,-0.1093,-0.11381,-0.045848,0.044984,-0.054867,-0.043271,-0.043594
16,0.0128,-0.045848,-0.11574,-0.11124,-0.044238,0.044018,-0.0568,-0.036185,-0.042949
17,0.0136,-0.045204,-0.11864,-0.11027,-0.047781,0.042085,-0.051002,-0.028777,-0.042627
18,0.0144,-0.043916,-0.11864,-0.10769,-0.048747,0.040797,-0.061631,-0.020724,-0.042949
19,0.0152,-0.040695,-0.118,-0.10769,-0.049391,0.037254,-0.063886,-0.014604,-0.043271
20,0.016,-0.03844,-0.11156,-0.10705,-0.051968,0.035321,-0.066463,-0.0075183,-0.041661
21,0.0168,-0.037152,-0.12219,-0.10447,-0.052935,0.033389,-0.072261,-0.0084846,-0.041017
22,0.0176,-0.030388,-0.12348,-0.1035,-0.0568,0.025336,-0.07677,-0.00010996,-0.046815
23,0.0184,-0.03071,-0.12541,-0.094808,-0.055511,0.025336,-0.072261,0.0034331,-0.045204
24,0.0192,-0.030388,-0.12798,-0.098351,-0.059699,0.022115,-0.083534,0.00601,-0.048103
25,0.02,-0.028133,-0.1267,-0.11349,-0.06292,0.021149,-0.085145,0.0089089,-0.051002
26,0.0208,-0.027166,-0.12831,-0.09674,-0.06453,0.019216,-0.092553,0.009231,-0.049714
27,0.0216,-0.029743,-0.13024,-0.095452,-0.055511,0.018572,-0.096418,0.012452,-0.051646
28,0.0224,-0.020402,-0.13314,-0.096096,-0.068718,0.019216,-0.10061,0.0098752,-0.05229
29,0.0232,-0.02459,-0.14473,-0.093197,-0.068718,0.022437,-0.10383,0.010519,-0.052935
30,0.024,-0.022979,-0.13443,-0.09513,-0.06904,0.021149,-0.1064,0.010519,-0.051968
31,0.0248,-0.023623,-0.13765,-0.093519,-0.071294,0.026947,-0.10576,0.0072984,-0.05229
32,0.0256,-0.02459,-0.13668,-0.09674,-0.074515,0.030812,-0.10383,0.0021447,-0.051324
33,0.0264,-0.02459,-0.13861,-0.091587,-0.068718,0.031778,-0.099961,0.0018227,-0.051646
34,0.0272,-0.030065,-0.13926,-0.093197,-0.070972,0.039509,-0.094486,-0.0052636,-0.051324
35,0.028,-0.026844,-0.14119,-0.094164,-0.070328,0.033389,-0.088366,-0.011061,-0.053901
36,0.0288,-0.027489,-0.13958,-0.094486,-0.06904,0.034677,-0.082568,-0.018148,-0.058088
37,0.0296,-0.03071,-0.13604,-0.09513,-0.067107,0.037898,-0.076126,-0.023623,-0.054867
38,0.0304,-0.030065,-0.14087,-0.095452,-0.068073,0.033066,-0.069362,-0.028777,-0.054223
39,0.0312,-0.03071,-0.13765,-0.088366,-0.068395,0.035321,-0.059055,-0.031676,-0.054545
40,0.032,-0.032964,-0.137,-0.099961,-0.066463,0.033389,-0.061309,-0.03683,-0.054867
41,0.0328,-0.034897,-0.13572,-0.098673,-0.065496,0.035321,-0.055834,-0.042305,-0.054223
42,0.0336,-0.035219,-0.13475,-0.10286,-0.06453,0.0321,-0.053257,-0.047137,-0.053579
43,0.0344,-0.03683,-0.13282,-0.10254,-0.062275,0.029523,-0.048747,-0.049714,-0.051324
44,0.0352,-0.049069,-0.1312,-0.10222,-0.060665,0.0321,-0.044238,-0.053579,-0.055189
45,0.036,-0.037474,-0.13088,-0.1064,-0.062598,0.03049,-0.040051,-0.057766,-0.054867
46,0.0368,-0.039728,-0.12734,-0.10898,-0.061309,0.030168,-0.029743,-0.0568,-0.053579
47,0.0376,-0.038762,-0.12831,-0.10898,-0.058732,0.031456,-0.031354,-0.059055,-0.051324
48,0.0384,-0.039406,-0.12283,-0.1093,-0.059699,0.032744,-0.027489,-0.058732,-0.049714
