0,0,-0.068718,-0.10254,-0.1792,-0.13668,-0.049714,-0.089332,0.0095531,0.015995
1,0.0008,-0.069362,-0.09674,-0.18049,-0.13507,-0.040373,-0.08901,0.0095531,0.022115
2,0.0016,-0.072583,-0.092231,-0.18403,-0.13024,-0.04456,-0.088688,0.0089089,0.020182
3,0.0024,-0.074838,-0.08901,-0.19401,-0.12831,-0.037474,-0.093841,0.0089089,0.022437
4,0.0032,-0.07677,-0.08901,-0.19015,-0.12637,-0.038762,-0.086433,0.0043995,0.02598
5,0.004,-0.078059,-0.081924,-0.19176,-0.12605,-0.033608,-0.084501,0.0015005,0.025658
6,0.0048,-0.075804,-0.078703,-0.19305,-0.12315,-0.032964,-0.088366,-0.0017205,0.026624
7,0.0056,-0.080635,-0.073549,-0.19659,-0.118,-0.037474,-0.081602,-0.0071962,0.027591
8,0.0064,-0.083212,-0.071616,-0.20046,-0.11768,-0.037152,-0.079991,-0.012672,0.020827
9,0.0072,-0.084178,-0.06904,-0.2011,-0.11349,-0.037796,-0.079669,-0.017503,0.017928
10,0.008,-0.086111,-0.067107,-0.204,-0.11091,-0.042305,-0.079669,-0.020402,0.013418
11,0.0088,-0.087077,-0.066463,-0.20432,-0.10898,-0.045204,-0.075482,-0.021369,0.0085868
12,0.0096,-0.090942,-0.06292,-0.20658,-0.10866,-0.054867,-0.083212,-0.021369,-0.00043206
13,0.0104,-0.091265,-0.066141,-0.20561,-0.1035,-0.050358,-0.082246,-0.023301,0.0024669
14,0.0112,-0.095452,-0.063886,-0.20658,-0.10608,-0.051324,-0.094164,-0.024268,-0.0010763
15,0.012,-0.093841,-0.06292,-0.2098,-0.10479,-0.051002,-0.088366,-0.028133,-0.0049415
16,0.0128,-0.097707,-0.061953,-0.20915,-0.10447,-0.059699,-0.088044,-0.029743,-0.0049415
17,0.0136,-0.098673,-0.067751,-0.20851,-0.10447,-0.057444,-0.09062,-0.031676,-0.0075183
18,0.0144,-0.098029,-0.067751,-0.20948,-0.10737,-0.063564,-0.084823,-0.032964,-0.0091288
19,0.0152,-0.098351,-0.072261,-0.20658,-0.1064,-0.066785,-0.081602,-0.034575,-0.012028
20,0.016,-0.096096,-0.072261,-0.20432,-0.10737,-0.068395,-0.080313,-0.033931,-0.010095
